job_id,tag,matrix,perm,perm_type,category,error_type,error_message,job_dir
1411015,CUSPARSE_SPMM_BSR_ROW,delaunay_n19.mtx,SB_slashburn,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_143359_5
1455530,ANALYSIS_RANDOM_ROW,wiki-talk-temporal.mtx,SB_patoh,ROW,random_analysis,job_failed,".syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/SNAP/wiki-talk-temporal/wiki-talk-temporal.mtx...
Error: [Errno 2] No such file or directory: 'perms_random/SB_patoh/wiki-talk-temporal.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/SB_patoh/wiki-talk-temporal.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_RANDOM_ROW/20260318_124255_10
961559,SB_rabbit,flower_4_4.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_rabbit_RANDOM/20260220_205812
957872,SB_metis,lp_woodw.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_metis_RANDOM/20260220_205225
88873,random1D,lung2.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190257_10
1455037,ANALYSIS_SYMMETRIC,RFdevice.mtx,SB_amd,SYMMETRIC,analysis,job_failed,"64/python3.9/site-packages/scipy/sparse/_data.py:73: ComplexWarning: Casting complex values to real discards the imaginary part
  self.data.astype(dtype, casting=casting, copy=True),
Error: [Errno 2] No such file or directory: 'perms/SB_amd/RFdevice.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_amd/RFdevice.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_SYMMETRIC/20260318_121514
1454947,ANALYSIS_SYMMETRIC,wikipedia-20070206.mtx,TCA_reorder,SYMMETRIC,analysis,job_failed,"/paolo.syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/Gleich/wikipedia-20070206/wikipedia-20070206.mtx...
Error: [Errno 2] No such file or directory: 'perms/TCA_reorder/wikipedia-20070206.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/wikipedia-20070206.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_SYMMETRIC/20260318_121451_4
88854,random1D,comsol.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190256
81362,random1D,watt_2.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random1D/20251208_152010_1
959329,SB_amd,lp_truss.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_amd_RANDOM/20260220_205441_6
88752,random1D,lp_pds_10.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190247_3
444978,ASPT_SPMM_ROW,c-62.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_143740_6
1454551,ANALYSIS_ROW,AS365.mtx,TCA_reorder,ROW,analysis,job_failed,"Loading matrix: /home/paolo.syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/DIMACS10/AS365/AS365.mtx...
Error: [Errno 2] No such file or directory: 'perms/TCA_reorder/AS365.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/TCA_reorder/AS365.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_ROW/20260318_120628_5
1102948,SB_patoh,cage15.mtx,,UNKNOWN,random_perms,job_running,"[PaToH] Started with 5 arguments
[PaToH]   argv[0] = ./MtxPerm/SPARSEBASE/build/patoh_perm
[PaToH]   argv[1] = /tmp/pre_perm_mks4cR.mtx
[PaToH]   argv[2] = perms_random/SB_patoh/cage15.perm
[PaToH]   argv[3] = --nparts
[PaToH]   argv[4] = 128
[PaToH] Loading matrix: /tmp/pre_perm_mks4cR.mtx
[PaToH] Matrix loaded: 5154859 vertices
[PaToH] Computing hypergraph partitioning with 128 partitions (objective: connectivity)...
[2026-02-26T19:44:26.005] error: *** JOB 1102948 ON gpu01 CANCELLED AT 2026-02-26T19:44:26 DUE TO TIME LIMIT ***",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_patoh_RANDOM/20260226_192717_2
1454472,ANALYSIS_ROW,mplate.mtx,SB_metis,ROW,analysis,job_failed,"64/python3.9/site-packages/scipy/sparse/_data.py:73: ComplexWarning: Casting complex values to real discards the imaginary part
  self.data.astype(dtype, casting=casting, copy=True),
Error: [Errno 2] No such file or directory: 'perms/SB_metis/mplate.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms/SB_metis/mplate.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_ROW/20260318_120607_2
81519,random1D,G53.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random1D/20251208_152740
1418445,CUSPARSE_SPMM_BSR_ROW,wiki-topcats.mtx,SB_degree,ROW,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_174206_2
446436,ASPT_SPMM_ROW,bloweya.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144114_3
1175082,CUSPARSE_SPMM_BSR_SYMMETRIC,cage14.mtx,SB_amd,SYMMETRIC,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260228_173801_4
1153955,CUSPARSE_SPMM_BSR_SYMMETRIC,delaunay_n20.mtx,SB_patoh,SYMMETRIC,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260227_115219_4
446273,ASPT_SPMM_ROW,stokes64.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144054_1
1414241,CUSPARSE_SPMM_BSR_ROW,CoupCons3D.mtx,SB_gray,ROW,random_ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_160046_2
1157851,CUSPARSE_SPMM_BSR_SYMMETRIC,M6.mtx,SB_patoh,SYMMETRIC,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC_RANDOM/20260227_132749_3
86365,random2D,HTC_336_4438.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185757_2
1261967,FLASHSPARSE_SPMM_SYMMETRIC,rgg_n_2_17_s0.mtx,SB_slashburn,SYMMETRIC,ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_SYMMETRIC/20260310_233901
450179,ASPT_SPMM_ROW,ch7-6-b4.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144830_3
1418139,CUSPARSE_SPMM_BSR_ROW,as-Skitter.mtx,SB_amd,ROW,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_173418_1
1120072,ASPT_SPMM_SYMMETRIC,Serena.mtx,random1D,SYMMETRIC,ops,oom_cpu,tasks have been OOM Killed.,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC/20260227_025120
1414126,CUSPARSE_SPMM_BSR_ROW,Hook_1498.mtx,SB_metis,ROW,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_155738_7
954096,SB_degree,fxm2-6.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204621_7
86436,random2D,dynamicSoaringProblem_8.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185802_9
1262140,FLASHSPARSE_SPMM_SYMMETRIC,rgg_n_2_22_s0.mtx,SB_rabbit,SYMMETRIC,ops,no_timers,Completed but no parseable timer output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/FLASHSPARSE_SPMM_SYMMETRIC/20260311_001054
1205325,CUSPARSE_SPMM_BSR_ROW,Freescale1.mtx,SB_rcm,ROW,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_050958_5
86006,random2D,rosen10.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185729_3
1175164,CUSPARSE_SPMM_BSR_SYMMETRIC,cage15.mtx,SB_degree,SYMMETRIC,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260228_174005_1
1455724,ANALYSIS_RANDOM_SYMMETRIC,wb-edu.mtx,GROOT_reorder,SYMMETRIC,random_analysis,job_failed,"Loading matrix: /home/paolo.syloslabini/ReorderingSurvey-2026/datasets/large-matrices/SuiteSparse_1000000_100000000_10000/Gleich/wb-edu/wb-edu.mtx...
Error: [Errno 2] No such file or directory: 'perms_random/GROOT_reorder/wb-edu.perm'
Traceback (most recent call last):
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/ANALYSIS/analyze.py"", line 55, in main
    A_scipy = load_and_permute_matrix(
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 105, in load_and_permute_matrix
    A_cpu = apply_permutation(A_cpu, perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 59, in apply_permutation
    row_perm, col_perm = load_permutation_file(perm_path, perm_type)
  File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/utils.py"", line 25, in load_permutation_file
    with open(perm_path, 'r') as f:
FileNotFoundError: [Errno 2] No such file or directory: 'perms_random/GROOT_reorder/wb-edu.perm'",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/ANALYSIS_RANDOM_SYMMETRIC/20260318_124345_2
444698,ASPT_SPMM_ROW,shuttle_eddy.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_143656_1
85355,random2D,g7jac100sc.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random2D/20251208_185639_6
1203077,CUSPARSE_SPMM_BSR_ROW,rgg_n_2_20_s0.mtx,SB_rcm,ROW,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_041636
448649,ASPT_SPMM_ROW,ge.mtx,random1D,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_144539_7
1207651,CUSPARSE_SPMM_BSR_ROW,amazon-2008.mtx,GROOT_reorder,ROW,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_060257_4
86292,random2D,mimo8x8_system.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185751_4
1205760,CUSPARSE_SPMM_BSR_ROW,flickr.mtx,random1D,ROW,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW/20260301_051357_6
1147137,CUSPARSE_SPMM_BSR_SYMMETRIC,fl2010.mtx,GROOT_reorder,SYMMETRIC,ops,cuda_error,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:217: an illegal memory access was encountered,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_103220
953846,SB_degree,fxm4_6.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_degree_RANDOM/20260220_204558_9
1275315,TCA_reorder,email-Enron.mtx,,UNKNOWN,perms,unknown,Loading GCC/13.3.0   Loading requirement: GCCcore/13.3.0 zlib/1.3.1-GCCcore-13.3.0     binutils/2.42-GCCcore-13.3.0,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/TCA_reorder/20260311_221815_7
956923,SB_rcm,neos2.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_rcm_RANDOM/20260220_205054_8
85337,random2D,add20.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/archive/archive/baldo/perm/random2D/20251208_185638
88833,random1D,utm1700b.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random1D/20251208_190254_3
86539,random2D,k49_norm_10NN.mtx,,UNKNOWN,perms,empty_output,No stdout or stderr output,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/random2D/20251208_185812_8
1142695,CUSPARSE_SPMM_BSR_SYMMETRIC,delaunay_n23.mtx,SB_gray,SYMMETRIC,ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:150: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_SYMMETRIC/20260227_091807_1
958610,SB_metis,n2c6-b5.mtx,,UNKNOWN,random_perms,python_exception,"Traceback (most recent call last):   File ""/home/paolo.syloslabini/ReorderingSurvey-2026/MtxPerm/pre_permute.py"",",/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/perm/SB_metis_RANDOM/20260220_205334_1
442620,ASPT_SPMM_ROW,G38.mtx,SB_degree,ROW,ops,unknown,/opt/shares/easybuild/software/GCCcore/11.2.0/lib64/libstdc++.so.6: version `GLIBCXX_3.4.32' not found (required by /home/paolo.syloslabini/ReorderingSurvey-2026/operators/ASpT/ASpT_SpMM_GPU/sspmm_32),/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_ROW/20260120_143138_2
1110682,ASPT_SPMM_SYMMETRIC,delaunay_n20.mtx,GROOT_reorder,SYMMETRIC,random_ops,oom_cpu,tasks have been OOM Killed.,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/ASPT_SPMM_SYMMETRIC_RANDOM/20260226_234156
1411236,CUSPARSE_SPMM_BSR_ROW,kron_g500-logn19.mtx,SB_amd,ROW,random_ops,oom_gpu,2.42-GCCcore-13.3.0 CUDA error at cusparse_bsr_spmm.cpp:203: out of memory,/home/paolo.syloslabini/ReorderingSurvey-2026/SbatchMan/experiments/baldo/gpu/CUSPARSE_SPMM_BSR_ROW_RANDOM/20260314_143841_3
